,Survey_ID,p_change,r_effect,black,white,native,asian,hawaiian,other_race,unsure_race,latinx,age,gender
7981,7982,it help me really understand whats really going on in the world,great,False,False,False,False,False,True,False,True,26-35,Man
3259,3260,no,no,False,False,False,False,False,True,False,True,18-25,Man
3623,3624,learned more,it just does,False,False,True,False,False,True,False,True,18-25,Man
6761,6762,i never too much attention to any or but over the i that my and matter like everyone,in a prison that is not an ran,False,True,False,False,False,False,False,True,36-45,Man
3812,3813,i never really used to care about what the government did because i didnt think that it never really to me but as i choose to grow in prison i my perception on the subject due to seeing that i am involved in this country so choose to pay attention on how this country is being ran,at the end of the day still so race nothing to do with how i see my political,False,True,False,False,False,False,False,True,26-35,Man
1100,1101,i use to think that keeping assault was our constitutional right to bear arms and protect ourselves against a threat but really a hand gun is sufficient enough hell we dont need no assault rifle to hunt either and most of our mass shooting come from people who legally buy and acquire the proper to obtain a assault rifle to commit the heinous,well we are currently on border security in the south way to much primarily on the border when the real threat is in our own our own people when was the last time you of an illegal immigrant from el or gunning down a school or a business or any public system instead its your or our neighbor who does like that and then we use some dumb ass excuse as they was mentally ill or disturbed and we only say that when its some one white i have yet to hear the news report or claim the same mental disorder when its a minority instead we or the media find ways to make us look even or criminally insane,False,False,False,False,False,True,False,True,26-35,Man
5144,5145,i not right in no vote,not,False,False,True,False,False,False,False,True,46-55,Man
5492,5493,yes,dont no,False,False,False,False,False,True,False,True,26-35,Man
2401,2402,yes the that get effect us in here as well as our family out there i do understand that broken the law however i have broken the law it not effect for the rest of my life if is about bettering ourselves well paying for the weve then we be to get back to our as a citizen of this beautiful country pay our help make the that can help better our country who would know better then someone been at the bottom,an,False,False,True,False,False,True,False,True,36-45,Man
4006,4007,watch the,it,False,False,False,False,False,True,False,True,18-25,Man
3962,3963,somewhat,i dont know,False,False,False,False,False,False,True,True,56-65,Man
6330,6331,being gave me light and understanding to politics,not much,True,False,False,False,False,False,False,True,26-35,Man
5672,5673,i cant at this time,because,True,True,True,False,True,True,False,True,26-35,Man
7337,7338,i use to be a and they have proven to be crazy,and all about whats right so i support,False,False,False,False,False,True,False,True,26-35,Man
3425,3426,i think that the system flawed,i belive all should be equal,False,True,False,False,False,False,False,True,36-45,Woman
4360,4361,because growing up only that that concerned our community did we care about not who the president is or who going to be next to try and our,because being were already the talking group of prison let alone if one case or in here for murder so we have no way of getting help to get out of prison for the that we are wrongfully so yeah i would say we look into politics in and out of prison politics,False,False,False,False,False,True,False,True,26-35,Man
2203,2204,watching the news,whole different world,False,False,False,True,False,False,False,True,26-35,Man
2993,2994,yes its hard to find somebody to fix a broken world everybody always sell of what they going to do then they get there do nothing its all personal gain for themselves,not at all,False,False,False,False,False,False,False,True,36-45,Man
6879,6880,the power to vote the path our country will take and will define in the future,i am a,False,False,False,False,False,True,False,True,26-35,Man
3515,3516,no,yes,False,False,False,False,False,True,False,True,56-65,Man
4492,4493,before my incarceration i didnt have any but since i have had time to inform myself and educate myself on many and how they can affect me and my family,from a perspective you can relate more and are sensitive to certain that your race faced in the past or currently such as mass incarceration or even immigration,False,False,False,False,False,True,False,True,26-35,Man
1974,1975,yes,i dont fallow,False,False,True,False,False,False,False,True,26-35,Man
417,418,i used to believe that and other of the state about now been in the system i know thats not true,racial identity a to freedom when,False,False,False,False,False,True,False,True,36-45,Man
4886,4887,more conservative,tend to vote democrat,False,False,True,False,False,False,False,True,46-55,Man
3093,3094,i really didnt pay attention to politics before i was locked now that i some what have a idea of whats going on in the of politics i would like to have my vote count,being,False,False,False,False,False,True,False,True,36-45,Man
5650,5651,we need not be so with our drug,we have then most whites,False,False,False,False,False,True,False,True,46-55,Woman
5560,5561,on,on,False,False,False,False,False,True,False,True,46-55,Man
5664,5665,yes to manny child in,there is to much here,False,False,False,False,False,True,False,True,46-55,Man
6125,6126,true,true,False,True,False,True,False,True,False,True,66+,Man
1882,1883,since we have lots of time on our we we what the propaganda is so we discuss i myself like to indulge my time in the law library now that i know my i would never plead guilty they bully us undermine us us with lots of prison time just to make a conviction rate go up,not racist,False,False,False,False,False,True,False,False,36-45,Man
5449,5450,i see because my are older now,they still look down at us,False,False,False,False,False,True,False,True,36-45,Man
8016,8017,yes because i have been watching the news everyday while being and i see what a mess our country is at the moment,it does not matter to me the color of skin we are all equal,False,False,False,False,False,True,False,True,26-35,Man
3581,3582,because new are always that can make or brake a sentence for a,if you arent white then you dont have equal,False,False,True,False,False,True,False,True,46-55,Gender non-conforming or non-binary or other
4969,4970,i see that the in prison parole violation are not taken serious by and other alone deal with the above and ignorance of extremely dangerous and life being and for them,not bias,False,True,False,False,False,True,False,False,26-35,Man
2566,2567,due to over it the of housing,cause an inmate,False,False,False,False,False,True,False,True,56-65,Man
2825,2826,yes because now i want to stand up for the little man and speak out and make a difference in a system that the truth that truth as hear say,a great deal their blind to the truth and the that know the truth are few and far in between to make a difference,False,True,False,False,False,True,False,False,46-55,Man
45,46,voting is one step forward but it more than that participation and being involved is how we make true change,by perception and expectation,True,False,False,False,False,True,False,False,36-45,Man
5170,5171,no,not sure,False,False,False,False,False,True,False,False,26-35,Man
7860,7861,no,somewhat it politician are it safe while to appeal to the community for by saying a little but not a lot,True,True,False,False,False,True,False,False,46-55,Woman
2221,2222,i always thought i was a republican the more i see the news the more i i am a democrat,a white male why should i change my view on anything,False,True,False,False,False,True,False,False,56-65,Man
2847,2848,yes incarcerate become about fund in not someone,somewhat i believe everything in purpose in control,True,False,False,False,False,True,False,False,26-35,Man
4077,4078,prison reform become an important issue for me,i dont see race when it come to most thing,False,False,False,False,False,True,False,False,26-35,Man
2074,2075,i am now seeing first hand how the system is affecting our society and people,certain legal or pertain to my race only such as border and ice,False,False,False,False,False,True,True,True,18-25,Man
8032,8033,the about the nexus,i dont know how to,False,False,False,False,False,True,False,True,18-25,Man
417,418,i used to believe that and other of the state about now been in the system i know thats not true,racial identity a to freedom when,False,False,False,False,False,True,False,True,36-45,Man
2173,2174,it made me want to to vote,racial,False,True,False,False,False,True,False,True,36-45,Woman
2523,2524,yes they have cause of me being part of the system,i feel like because brown i should be on because all this hate toward my heritage,False,False,False,False,False,True,False,True,26-35,Man
5588,5589,the people pay there bill so work for the people and that is it,you do not go around saying we to build a wall to keep people out of or is it did the no one to do and now there doing more and more,False,False,True,False,False,True,False,True,56-65,Man
952,953,severe corruption needs to be removed from county tax collection official s they are not above the law,not racial at all is grandfather of all of us we need more access to news world able to vote able to impeach of our government that are must have evidence they took an oath to protect us and uphold our united constitution and many are not doing it remove corruption from our and corruption from our congress,False,False,False,False,False,True,False,False,46-55,Man
4088,4089,being in prison shown me that the system for rehabilitation reform for to law abiding is in fact not at all accurate matter of its worse people in charge only care for the price that comes a long with our we need to focus on the prison system to create better so upon release the are well versed and about society,and my entire family are here in the united and thanks to lane my who is helping me understand i want to be an citizen to have the chance to succeed in life in comfort and better health care and education,False,False,False,False,False,True,False,True,26-35,Man
4993,4994,no,no your network to badly for me to answer seriously,False,True,True,False,False,True,False,False,36-45,Man
1891,1892,science,the i used to the this,True,True,False,False,False,True,False,True,Under 18,Gender non-conforming or non-binary or other
341,342,being in prison you see in a different light i can see injustice done throughout the justice system in as the are not time structured fairly being and child as much time as or more time as manslaughter or murder,being in prison is just a place my opinion would be the same in or outside,False,True,True,False,False,True,False,False,46-55,Man
8077,8078,yes because its what people talk about we are in a ran facility we need to pay attention to that,not at all it shouldnt matter,False,False,False,False,False,True,False,True,18-25,Man
6892,6893,i have grown emotionally to understand the,native do not have money for proper counsel,False,True,True,False,False,True,False,False,46-55,Man
5537,5538,are waisted on with no rehabilitation people do time not much else,racism is more prominent in,False,True,True,False,False,True,False,False,36-45,Woman
5711,5712,and change your,everyone should vote,False,True,True,False,False,True,True,False,56-65,Woman
6278,6279,i honestly was to right out of high school so i didnt care about politics but now starting to see how up our system is,i am an so i am white german so i am a little of everything the same as most of is today and in 20 there wont be a thing race there will just be,False,True,True,True,False,True,False,False,26-35,Man
7571,7572,no,not at all,False,True,True,False,False,True,False,False,18-25,Prefer not to say
7120,7121,i like the because the would rather have people paying taking care of there family instead of wasting tax money living in prison,i go off what a person is worth not their political,False,False,True,False,False,True,False,False,26-35,Man
607,608,the change i feel it that both are wrong with there view,i come from a mixed racial background part being and married in to a mixed racial family with some of them being black i believe all people should be the same in the united no matter there background,False,True,False,False,False,True,False,False,26-35,Man
6901,6902,my crime,am gay,False,True,True,False,False,True,False,False,36-45,Gender non-conforming or non-binary or other
4095,4096,before i i didnt give a crap about politics or who our president was or anything related to him now i care about whats going on in the us and how we the people are handling every situation keep great,explanation is best verbally,False,True,False,False,False,True,False,False,18-25,Man
8151,8152,we are a,not sure,False,False,False,False,False,True,False,False,36-45,Woman
4604,4605,i grew up in a time where the that are going on in this generation were back in the one thing thats always been true is the level of racism here in the united and in other and it like our are doing nothing about then again we have a little thing freedom of expression and it just to me that the fat in office are just worried about got the there for money and,well i am of descent my dad is and my is my personal on the whole border wall thing is strongly although border security is an important role in keeping illegal from entering our country its in stopping from still getting into th united by instead of dealing with that issue our fearless leader president trump is more worried about the how did he put it the brown menace from coming into our country illegally and then in his campaign he made the comment of are nothing but rapist and so when i express my to who most are my i get but the bottom line is this the who are making it over the doing it because they want a better future and life for their if you cut me or them we bleed the same color as you now my dad enlisted in the united army to get his us citizenship and fought for a country who loo,False,True,False,False,False,True,False,True,36-45,Man
6725,6726,didnt care about i care now especially when it comes to the way our president to answer on our behalf,i really dont think that it does,False,True,False,False,False,True,False,False,36-45,Man
7073,7074,prison reform is and always will be on the when the and other political have stock in keeping and torn apart to have monetary gain,i identify as a human being and the 14th me know that any racial outside of white is less than,False,False,False,False,False,True,False,False,36-45,Man
2583,2584,yes do to the justice,i am and i think that they are,False,False,False,False,False,True,False,True,36-45,Woman
3105,3106,the incarceration,somewhat,False,False,False,False,False,True,False,True,18-25,Man
8131,8132,cause how corrupt my county and city and state and is here in wa,my racial nothing to do with it i guess,False,True,False,False,False,True,False,True,36-45,Man
7933,7934,yes i really believe every vote and we as a free country should really be voicing our on a ballot,well being that in prison for 90months on my first drug charge ever and i think i be in long term treatment not prison as fir border so many are getting hurt,False,False,False,False,False,True,False,True,36-45,Woman
6794,6795,i have more time to research the the interpretation of the constitution also driven me left strict construction of the text is in line with and nobody a freewheeler,race is always relevant in prison but i dont see how it comes to bear in politics it more to do with social,False,True,True,False,False,True,False,False,36-45,Man
7045,7046,my desire to care in the face of the of humanity,i dont think much about the fact white except that i know it is because white that i have the privilege of not to think about my race,False,False,False,False,False,True,False,False,36-45,Man
7945,7946,my are strong towards criminal justice reform and democracy,na,False,True,False,False,False,True,False,True,18-25,Woman
3068,3069,i really never much attention to politics and i am ex military so pretty much i always thought that the were always antimilitary and only the ever did anything good for our now that i actually pay attention to politics i see both sides have good and bad well they use to until lately when the to try and change the us into a socialist government,am and it like everyone you to side with i am not a sheep who just i can think for myself and i actually am neither democrat or republican but i am a and believe in helping first i dont see race when it comes to politics i look at the not going to vote just because the person running is a minority they have to actually have good that i feel will me and my family and other people in this country that are trying to live the dream,False,False,True,False,False,True,False,True,46-55,Man
5435,5436,i never really about politics while i was a free man but being in prison my to the of the world the world does not really care about those they put in prison if the say we are guilty then the must be right then we are and as such so when we try to do the right way the world us like we are scum of the earth politics is just another word for greed the government do not care about they only care about the money going to their and looking like they are the world they talk about being a strong country yet the of that is fake we have more then and we waste military on petty that have nothing to do with us still i would fight for my family if ever given the chance there are so many who love to get back to their and if fighting in the army does that why not send us there instead like they us too its not like they give a,i live in and was some how found guilty in a case were there was no supporting evidence the victim on the stand evidence showing that i could not have the crime was not to be seen due to my lawyer not doing her job right the court it is a sliver of evidence to prove i am innocent still did not feel it would anything that is for a jury to decide not the court a white man of the some crime was given 7 while i was given 54 being always and always will be differently in a state like even the federal court closed my case knowing that my attorney my federal time to expire by not filing a with 21 days of the time given but instead over a year later how is it the we must follow the and written but the can ignore them i thought no one was above the law are always made to look like the bad people even more so w,False,False,False,False,False,True,False,True,36-45,Man
5420,5421,really my but the i here that is trying to be is not,everyone mostly sticks to there own race,False,False,False,False,False,True,False,True,26-35,Man
2286,2287,yes because now i know that by voting new props get and let people out sooner with petty,no comment,False,False,False,False,False,True,False,True,18-25,Man
5682,5683,i now understand how important each person are,now days people use race for everything,False,False,False,False,False,True,False,True,36-45,Man
5446,5447,i have been able to study further into political,i dont let race factor my racial is wrong,False,True,True,False,False,True,False,False,18-25,Man
2702,2703,yes i been 18 and i do my own and in college so i have learnt a lot of which help develop a more in depth look at life,not at all if i see something to be right or wrong me being black doesnt have nothing to do with right or wrong,False,False,False,False,False,True,False,False,36-45,Man
2102,2103,yes because its the ability to see how from the the tax are lied to to gain that wouldnt be the same if the people werent being with propaganda that is being fed to them and therefore causing them to make and allow that otherwise they wouldnt,my nothing the fact that i want equality and an uncorrupted government to care about the well being of its people without greed and the hunger for power and also the destruction of other and solely for monetary gain,True,True,True,True,False,True,False,True,36-45,Man
3354,3355,well when i was free i didnt think very much about politics it was not until i got that i that now that i have to register for the rest of my life that i know now that politics are going to effect me very much so now,well not even sure what my radical identity is,False,True,False,False,False,True,False,False,18-25,Woman
3939,3940,the word is a miss the way i felt about when i was a drastically as a 39 yr old man understanding what prison reform is and what it to have change for the better and getting to no longer be dependent on the system as a safe place when get hard and control education is for to become user friendly i mean who another criminal living next to them thats doing criminal teach a man to fish or give him one,i may have but i am i understand why come here and why they want refuge for along with other that are looking for the same but if here than why are so when there are it doesnt make whats happening right two dont make a right but again i get why someone would risk life and limb for the life of to have a life better than they had its the dream we have to be realistic in any approach to humility and humanity with can only be found with compassion its self the worst part i feel is that this is behavior by everyone to be and a victim of life as a whole what the hell entitlement that as an we can on everyone and thing because we are the real our mean more and by saying not to rude but this is what feeling you can say whatever you want to anyone and an argument of the matter or,False,False,False,False,False,True,False,True,36-45,Man
4947,4948,no,all of us are in agreement about one thing j trump all that is soulless and wrong,False,True,False,False,True,True,True,False,26-35,Prefer not to say
3855,3856,i beleave the justice system needs help it lots of like two people can do the same crime and one will get like 3 and then the other one will get 25 i that everyone should be no matter what,i dont see race,True,True,True,False,False,True,False,False,36-45,Man
2574,2575,there is so much in and out of the over build,i was born in the united and believe i should have some say so for myself and love that will live here and deal with the mess if not given the chance to my peace long story short we need world peace of all,False,False,False,False,False,True,False,True,56-65,Man
3961,3962,i have been for almost 22yrs since that time the world in so many ways my are open and i see the world clearer now than ever before not sure if i can explain my answer though,i am a born here in the us yet i am as if i am an illegal,False,False,True,False,False,True,False,True,36-45,Man
7962,7963,a q,hay,False,False,False,False,False,True,False,True,36-45,Man
6428,6429,i am more on my and my,it not matter what the color of my skin or anyone to know what we need as a people united and what is right or wrong,False,True,True,False,False,True,False,False,26-35,Man
1476,1477,the world is evil,no need to it been pike this,False,False,False,False,False,True,False,False,26-35,Man
2831,2832,nobody to care even where a person up everything to find a way to deal with the that sent him to prison,i see all people the same what them different in my is how past affect their preserve,False,False,False,False,False,True,False,False,66+,Man
5466,5467,people never see until you come to are some need,a who to fight for the fight for the the needs to just get along and do what needs to be done to make this a more perfect union,False,False,False,False,False,True,False,True,26-35,Man
2369,2370,my political have change because we have this thing in our that the are for the when i am being with a crime i never we the people me in we the people why we are given life we the people who disregard and allow we the people who keep you on public assistance and are your democratic we the people the hell with nancy and any other so the people and were the cancer as they say are what we are available at a good hourly wage the homeless are being is up so cant starve us us back where the reform is making it easier for long term to get a second chance at become somewhat that said god bless,because prison of politics as far as racial authority,False,False,False,False,False,True,False,False,36-45,Man
7166,7167,being locked up just a recidivism rate that goes up not down,because black in,True,False,True,False,False,True,False,False,26-35,Man
7587,7588,yes i was a democrat now i am independent politics is an illusion of service that the corruption of power,not at all i am of the human race we are all one people under god country,False,False,False,False,False,True,False,False,56-65,Man
2956,2957,yes i have seen firsthand how some of the of are unrealistic sometimes even bias to truly change our country for the best we need our to get feedback and help from people living in the they want,not at all i am and have lived in all white all black inner people are all the same when it comes to core,False,True,True,False,False,True,False,False,36-45,Man
6961,6962,the value of my and moral have been raised how i affect the community and how it can me is of the importance my voice in prison does not matter to anyone but myself but it should not be that way we all matter and we all need the to contribute our voice,i am a human being culture comes in second to to the value i have of other human being,False,False,False,False,False,True,False,True,46-55,Man
3295,3296,we as a people in order to form a more perfect union and establish justice and other domestic and better and of they characterize us a us for us and us more so and to express our god give right to vote and support the have to increase and develop our county to grow from inspiration and from unity of the oppressed and the combining a and of and grave fir the common defense promote the general and secure our land our constitution of the united of,due to not being able to have the emancipation proclamation onto our birth we are nit truly able to be look upon as a human with constitutional alone with other in which one to complete in order to be officially declared a have to have our so the they are not all in we can be to as a corporation or and sole proprietor corporate should be able to have our or after the prison sentence been due to time considered serve theory and constitutional civil such be enforced regarding our while because if no one to advocate us we are just away as without a voice,False,False,False,False,False,True,True,False,46-55,Man
2289,2290,there should be more for that are with no probation no parole to make it as a productive member in,are always being wrongly,False,False,False,False,False,True,False,True,36-45,Man
7881,7882,yes we the people see the truth,not at all i dont see race we are but one race human,False,False,False,False,False,True,False,False,26-35,Man
5055,5056,i have had no with politics until being but over time my have i spend in solitary confinement and people in politics pushing for reform help me want to be a better person and help other men see how lived and want to change to better their too also seeing how politics affect the staff is very important good people in office help staff to know and care that we some day may be their i my self have seen first hand what good do to change or modify our behavior me think and less willing to harm people,i live in an much like the house every one is and divided even in the many peer i have some people that try to see an view of politics race is a for as an artist the chance to work for every race giving me an advantage seeing that of color we think the same way and feel and belive that we can more un divided yea i know its been said many times but few can of them or far enough away to see to many,False,True,False,False,False,True,False,False,36-45,Man
5305,5306,leaving this country like a sailor leaves a sinking ship,people tend to be in everything or,False,True,False,False,False,True,True,False,18-25,Man
3138,3139,i had respect for the jail system rule but now they lost my respect do to the way they mislead us and the amount of time they keep us here is put of control is like they make up law as they go and abuse them them and not follow them and us if we do like it,they just have their ways,False,False,False,False,False,True,False,True,26-35,Man
4398,4399,no,no,False,False,False,False,False,True,False,True,18-25,Man
2337,2338,because being locked up i watch the news and see whats goes on in the world and get to make my own point of on,because if u are not from people will fill u have no say so,False,False,False,False,False,True,False,True,18-25,Man
1440,1441,no one it dont matter we all know that the us bull crap an we are going to have to pay for it,we have to watch the news thats all we got,False,False,False,False,False,True,False,False,26-35,Man
4196,4197,i wish to be more in the know regarding my state and country,would require contemplation,False,False,False,False,False,True,False,False,26-35,Man
7564,7565,no,not at all i believe everyone is equal in every right regardless of race or gender,False,False,True,False,False,True,False,False,18-25,Man
3420,3421,yes there is so many smart and intelligent that would like a chance to vote or even give an opinion to any political,a and stupid when giving a political opinion,False,False,False,False,False,True,False,True,26-35,Woman
4805,4806,there is no justice in the world,i dont see people as a race i see character,False,False,False,False,False,True,False,False,36-45,Man
6114,6115,i see differently now from being how we are and ho,the way we are and the personal of the person running for election are important to how i vote,False,True,True,False,False,True,False,False,36-45,Woman
4533,4534,yes they have somewhat because everything different from inside here and the way i personally look at politic and politics is like instead of two main political it to me like there are two big fighting for their own territory and their own but those of the interest of the people also i now know that we are not of the most interest of those in power and the only way we might gain some sort of interest by is that we may be the right to vote,i believe i have no explanation to something i am not sure of or perhaps the question itself no too clear to me,False,False,False,False,False,True,False,True,56-65,Man
2256,2257,how people decide how are applied but dont understand how much they,are holding back productive people from success in life,False,False,False,False,False,True,False,False,26-35,Man
7047,7048,yes because a gang member,white and but look white and in a gang so i get a little bit of political heat from that,False,True,False,False,False,True,False,True,18-25,Man
4494,4495,i now know that those in power only seek to divide us yet they claim to desire to unite us what ever to one god,there is only one race the human,False,False,False,False,False,True,False,False,26-35,Man
3753,3754,they have only slightly for the most part i have become more educated in the works of our so justice system and am to help in its reformation or reconstruction if necessary not sure how we can call ourselves the land of the free and have one of the prison in the world at the same time if you dont give people second theyll give up on being law abiding at least most of them will that and every registration and parole system is designed to put people back in prison for no reason i know a guy who his parole for making a page seriously and then he had to come back to prison how the hell is it legal to do that to people,a human and last i checked so is everyone else that is political,False,False,False,False,False,True,False,False,18-25,Man
636,637,because now people think i am just an angry ex con with a grudge now,because here in ark the difference between race is by everyone in here for diversity and for separation,False,False,False,False,False,True,False,False,36-45,Man
2929,2930,yes because of the in which we are made to live under this my view of politics all together,not at all,False,False,False,False,False,True,False,False,36-45,Man
7574,7575,yes i will never ever vote for a republican much more compassionate about the under,not at all white but poor law work for the poor race may matter but its more about money ie,False,False,False,False,False,True,False,False,56-65,Man
6433,6434,i used to be for capital punishment until i came to prison some people truly can be innocent,just because a is black doesnt mean all black are going to vote for,False,True,False,False,False,True,False,False,56-65,Man
4313,4314,yea because now news been more informed about what is going on with our and what theyre doing for the community and people on this country,just give us a second chance we learn so why not participate on stuff like voting while also provide more,False,False,False,False,False,True,False,True,18-25,Man
4446,4447,i use to belive that all serve their entire sentence then i experienced unlawful against me that me in prison for 40 and then physically forced to serve 40years and a day,i do not condone any form of racism anyone who is racist shall not be permitted to hold office in any form nor shall they be permitted to own or operate any form of business,False,False,False,False,False,True,False,False,56-65,Man
4790,4791,yes my n my,not on race at all,False,True,True,False,False,True,False,False,26-35,Man
1625,1626,now that i cant vote i would love to but not for my interest,race,False,False,False,False,False,True,False,True,26-35,Man
106,107,i tend to be a little more liberal,my race nothing to do with politics,False,True,True,False,False,True,False,False,36-45,Man
3794,3795,because i feel that i have more empathy for people who are struggling and a greater understanding of what it like to have no say in the world around you also i have had of time to think on my own of to like prison reform,because at the end of the day i am so i look at political in the country from that standpoint,False,True,True,False,False,True,False,True,26-35,Man
1197,1198,yes,not sure,False,False,False,False,False,True,False,False,18-25,Man
7981,7982,it help me really understand whats really going on in the world,great,False,False,False,False,False,True,False,True,26-35,Man
6701,6702,never really into being in prison my on life our living are horrible n nasty our crime they just send everyone to prison court gun residue better plea clean the need to come back u vote n no change for the low people i have a work n a decision that need to change,unknown racial identity is not talk about in this prison,True,False,False,False,False,True,False,False,36-45,Woman
1968,1969,well being locked up you have to focus on the politics of being in jail,i really dont get involved in stuff like that but if i do i dont think about because we are all people and we should all look into the of all people,False,False,False,False,False,True,False,True,26-35,Man
8107,8108,before i had little interest or just to what the general public had to say about this or incarceration actually gave me insight and real opinion about politics with being educated by old school who had me fact check research and answer,it matter if black white brown or native if your heart is in it then discuss politics with whoever is as well and find the form your and most of us older who have been doing time for a significant amount of time usually of large or actually take the time to educate and inform one another about the current in the political forum and have more of a work together attitude about political of the and,False,False,False,False,False,True,False,True,36-45,Man
3058,3059,i was never into politics on the streets but while in prison i have been trying to better myself as much as i can and being informed with politics just came with trying to better myself and be,not to if it would have any impact being but i stay informed as much as possible our future is at hand an i shouldnt matter whether in prison or not,False,True,False,False,False,True,False,True,26-35,Man
7937,7938,i used to be very republican yet i now gravitate to democracy,so i am connected to and sympathize with what they deal with we support each other emotionally,False,True,False,False,False,True,False,True,46-55,Woman
5492,5493,yes,dont no,False,False,False,False,False,True,False,True,26-35,Man
3089,3090,the bull that this country trump to do,mix race family,False,False,False,False,False,True,False,True,36-45,Man
7545,7546,i always new and felt that no matter what i did i will be at like an outsider and a undesirable,i am a black man in a system,True,False,False,False,False,True,False,False,36-45,Man
8098,8099,go to prison scum,well go to prison you will see,False,False,False,False,False,True,False,False,18-25,Man
8164,8165,id rather not share,my racial identity a great deal by the gang history i have,False,False,False,False,False,True,False,True,26-35,Man
7893,7894,yes because you actually get to see the of what are that effect human of,a great deal a lot of are bias against certain and are applied unequally,False,False,False,False,False,True,False,False,36-45,Man
5230,5231,if the who are put in office are against prison reform than we are directly subject to the,because you have to stay in your race to survive,False,True,True,False,False,True,False,False,36-45,Man
2889,2890,yes being i see two point of the box,not at all i see not color,False,False,False,False,False,True,False,False,36-45,Man
1284,1285,i see and from many and,doesnt matter what so ever,True,False,False,False,False,True,False,False,18-25,Man
5746,5747,i believe that the are over and need something done about these with you get more time for doing then you get for murdering someone,not sure i understand the question,False,False,False,False,False,True,False,True,26-35,Woman
7743,7744,yes when your time and when that you see thing much more clearly than before and with all this extra time we want and need to be more involved because we have no choice we are part of the system now,not at all,False,True,False,False,False,True,False,False,36-45,Man
7208,7209,i never use to care i figured are the way they are and i have no say in the matter learned that this statement is false i live in a country were the people rule and that voting is a very powerful tool that can be used to change some wrong that have been going on the majority of the population are people of color who what would happen if a whole lot of poor uneducated people to have hope for a better future and voting,spent over 8yrs in prison for nonsexual i wonder if this would be happening if i were a white man just a thought,False,False,False,False,False,True,False,True,26-35,Man
6676,6677,yes being locked up open my,because i am a white republican i am pretty much on the bottom and last on the list for every thing in the,False,True,True,False,False,True,False,False,36-45,Man
3591,3592,before becoming my political on my social now i have become a freer thinker,while of people of the same race often share political two isolated of the same race can vary greatly in their actual,False,False,False,False,False,True,False,False,18-25,Man
4054,4055,i c the they dont give a about us,2 many r locked up,True,False,True,False,False,True,False,False,36-45,Man
4461,4462,i know whats real,black so i know people lie just to appeal to me,True,False,False,False,False,True,False,False,18-25,Man
5423,5424,more aware of politics now,border crisis for instance i am so it and me to see the struggle,False,False,False,False,False,True,False,True,26-35,Man
71,72,i now listen to both sides before forming an opinion,i rarely allow my race to affect my there is a racial component in most all human,True,False,False,False,False,True,False,False,36-45,Man
516,517,i have had time to examine the in the system i cant vote i cant voice my opinion because i am a felon so i got no right to change the society i am forced to live in and abide by and made by men who are worse than me,being white and a criminal i experienced the first hand view of what the welfare system our government to he made our country become,False,True,False,False,False,True,False,False,36-45,Man
7029,7030,my before this concrete you call a cell were misguided adolescent at best but being locked in this cell for 2324 a day for about 12 straight my heart and mind to many thus the formulation of my political as the are today,prison is by design racially divisive unfortunately 98 of the are ignorant to the fact that this is by design not by caprice so they perpetuate this negativity and in doing so their political are if not formed in the fog of this hate negativity which is what you people want need get getting back to the th i absolutely do not never have and never will be or to by my race in any of my political i all are equal regardless of gender,False,False,True,False,False,True,False,True,26-35,Man
6106,6107,yes definitely become more versed in politics and law while my social consciousness me to be more attentive to our government and public,somewhat it is relevant to my own experience and perspective it certainly my outlook but doesnt entirely dictate my political view and,False,False,False,False,False,True,False,False,36-45,Man
3019,3020,i see the politics involved and the multimillion being made off people who chose the wrong path or dealt a bad hand,i see no race just human,False,False,False,False,False,True,False,False,36-45,Man
4607,4608,no,i dont know,False,False,False,False,False,True,False,True,18-25,Man
7927,7928,in the free world i never took the time to care about or pay attention to what was going on in our country but now thats i find myself sober and watching the news and informed on whats going on,well seen as in many even tho i was born here in the with the border and talk i feel are seen for us,False,False,False,False,False,True,False,True,26-35,Man
4591,4592,slightly,i was born here,False,True,False,False,False,True,False,False,26-35,Man
4508,4509,not,not good,False,False,False,False,False,True,False,False,36-45,Woman
8148,8149,are great,my race is,False,False,False,False,True,True,False,True,36-45,Man
3610,3611,vote,not,False,False,False,False,False,True,False,True,26-35,Man
629,630,i dont know really if i have any political towards if i do then there mixed and confused and not really educated and smart enough to know if speaking political or not,well to try to be as honest as i can in the state of are run mostly by black most of them come from the streets and have or have family history of their being slaved by whites and use that to hate on white and they secret they express towards white like if i need new they would not issue me any or i would have to put up an argument which usually would end up getting me locked up just for spite and because white then on the other hand over the brotherhood kind of have been slowly in the prison system here in and their just as bad even though their white they hate on their own race and beat up and fight their own kind and sell them out to the and so forth i could type forever on this however white and i do not discriminate against anyone even though against by my own kind and other dont make since but true,False,False,False,False,False,True,False,False,36-45,Man
7588,7589,prior incarceration did not have any political,somewhat i will at times be that my thinking comes from a different social view,False,False,False,False,False,True,False,False,56-65,Man
8052,8053,i have grown more interested in how our works and wish to learn more,no comment,False,False,False,False,False,True,False,True,18-25,Man
126,127,before i got locked up i had no interest in politics or voting now i have more interest in politics because i realize that view and vote,because i believe that people are people regardless of their race,False,True,True,False,False,True,False,False,36-45,Man
