,Survey_ID,black,white,native,asian,hawaiian,other_race,unsure_race,latinx,fst4o5,snd4o5,trd4o5,age_18-25,age_26-35,age_36-45,age_46-55,age_56-65,age_66+,age_Under 18,gender_Gender non-conforming or non-binary or other,gender_Man,gender_Prefer not to say,gender_Woman
2307,6319,1,0,1,0,0,1,0,0,False,True,True,0,0,1,0,0,0,0,0,1,0,0
2308,6322,1,0,0,0,0,0,0,1,False,False,False,0,1,0,0,0,0,0,0,1,0,0
2309,6331,1,0,0,0,0,0,0,1,False,True,False,0,1,0,0,0,0,0,0,1,0,0
2310,6334,0,0,1,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
2311,6336,1,1,1,0,0,0,0,0,True,True,False,0,1,0,0,0,0,0,0,1,0,0
2312,6337,0,0,1,0,0,0,0,1,False,True,False,0,0,1,0,0,0,0,0,1,0,0
2313,6344,0,1,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
2314,6355,1,0,0,0,0,0,0,1,True,False,False,1,0,0,0,0,0,0,0,1,0,0
2315,6356,0,1,1,0,0,1,0,0,False,True,True,0,0,1,0,0,0,0,0,1,0,0
2316,6357,0,1,0,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
2317,6358,0,1,0,0,0,0,0,1,False,True,False,0,1,0,0,0,0,0,0,1,0,0
2318,6364,1,0,0,0,0,0,0,0,True,True,False,0,0,1,0,0,0,0,0,1,0,0
2319,6366,0,1,1,0,0,0,0,0,False,False,True,0,0,0,0,1,0,0,0,1,0,0
2320,6368,0,0,0,1,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
2321,6370,0,1,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
2322,6374,0,1,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
2323,6380,0,1,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
2324,6383,0,0,0,0,0,0,1,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
2325,6384,1,0,0,0,0,1,0,0,True,True,False,0,1,0,0,0,0,0,0,1,0,0
2326,6389,0,1,0,0,0,0,0,0,True,True,False,0,1,0,0,0,0,0,0,1,0,0
2327,6390,0,1,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
2328,6397,1,1,1,0,0,0,0,1,True,False,False,0,0,1,0,0,0,0,0,1,0,0
2329,6400,1,0,0,0,0,0,0,1,False,True,False,0,1,0,0,0,0,0,0,0,1,0
2330,6402,0,1,0,0,0,0,0,0,True,False,True,0,0,1,0,0,0,0,0,1,0,0
2331,6404,0,1,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,0,0,1
2332,6411,0,1,0,0,0,0,0,0,False,False,False,0,0,0,0,1,0,0,0,1,0,0
2333,6412,0,1,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
2334,6417,0,0,0,0,0,1,0,1,False,False,False,1,0,0,0,0,0,0,0,1,0,0
2335,6420,0,1,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
2336,6421,0,1,0,0,0,1,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
2337,6426,0,1,0,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
2338,6427,0,1,0,0,0,0,0,0,False,True,True,0,0,0,1,0,0,0,0,1,0,0
2339,6429,0,1,1,0,0,1,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
2340,6432,0,1,0,0,0,0,0,0,True,True,False,0,0,0,1,0,0,0,0,1,0,0
2341,6433,0,1,0,0,0,0,0,0,True,True,False,0,0,0,1,0,0,0,0,1,0,0
2342,6434,0,1,0,0,0,1,0,0,True,False,True,0,0,0,0,1,0,0,0,1,0,0
2343,6438,0,1,0,0,0,0,1,1,False,True,True,0,0,1,0,0,0,0,1,0,0,0
2344,6440,1,1,0,0,0,1,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
2345,6443,0,1,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
2346,6449,0,1,1,0,0,0,0,0,False,False,True,1,0,0,0,0,0,0,0,1,0,0
2347,6454,0,1,0,0,0,0,0,0,True,True,False,0,0,1,0,0,0,0,0,1,0,0
2348,6455,0,1,0,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
2349,6457,0,1,0,0,0,0,0,0,True,False,True,0,1,0,0,0,0,0,0,1,0,0
2350,6459,0,1,0,0,0,0,0,0,False,True,False,0,0,0,0,1,0,0,0,1,0,0
2351,6461,0,1,0,0,0,0,0,0,True,True,False,0,0,0,1,0,0,0,0,1,0,0
2352,6465,1,0,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
2353,6466,0,0,0,0,0,0,1,0,True,False,True,0,1,0,0,0,0,0,0,1,0,0
2354,6468,0,1,0,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
2355,6470,0,1,0,0,0,0,0,0,False,True,True,0,1,0,0,0,0,0,0,1,0,0
2356,6471,0,1,0,0,0,0,0,0,False,True,False,0,0,0,0,1,0,0,0,1,0,0
2357,6474,0,1,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
2358,6476,0,1,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
2359,6477,0,1,0,0,0,0,0,1,False,False,True,0,1,0,0,0,0,0,0,1,0,0
2360,6478,0,1,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
2361,6488,0,1,0,0,0,0,0,0,True,False,True,0,1,0,0,0,0,0,0,1,0,0
2362,6494,0,1,0,0,0,0,0,0,False,True,True,0,1,0,0,0,0,0,0,1,0,0
2363,6497,0,1,0,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
2364,6512,0,0,0,1,0,0,0,0,False,False,True,1,0,0,0,0,0,0,0,1,0,0
2365,6521,0,1,0,0,0,0,0,1,True,False,False,0,0,1,0,0,0,0,0,0,1,0
2366,6523,0,1,0,0,0,0,0,0,True,False,False,1,0,0,0,0,0,0,0,0,0,1
2367,6535,0,1,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
2368,6537,0,1,0,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
2369,6547,0,1,0,0,0,0,0,1,False,True,False,0,0,0,1,0,0,0,0,1,0,0
2370,6551,0,1,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
2371,6554,1,0,0,0,0,0,0,0,False,True,True,0,0,0,0,1,0,0,0,1,0,0
2372,6556,0,1,0,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
2373,6561,0,1,0,0,0,0,0,0,False,True,True,0,0,0,0,0,1,0,0,1,0,0
2374,6563,0,1,0,0,0,0,0,0,True,False,True,0,0,1,0,0,0,0,0,1,0,0
2375,6566,0,1,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
2376,6571,0,1,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
2377,6574,1,0,0,0,0,0,0,0,True,False,False,0,0,0,0,1,0,0,0,1,0,0
2378,6575,0,0,1,0,0,1,0,0,False,False,False,0,0,0,1,0,0,0,0,1,0,0
2379,6578,0,1,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
2380,6580,1,0,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
2381,6581,0,1,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
2382,6586,0,1,0,0,0,0,0,0,False,True,True,0,0,0,1,0,0,0,0,1,0,0
2383,6587,0,1,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
2384,6589,1,0,0,0,0,0,0,0,True,False,False,1,0,0,0,0,0,0,0,1,0,0
2385,6591,0,1,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
2386,6593,1,1,1,0,0,0,0,1,False,False,True,1,0,0,0,0,0,0,0,1,0,0
2387,6594,1,0,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
2388,6597,0,0,0,0,0,1,0,1,True,False,False,0,1,0,0,0,0,0,0,0,0,1
2389,6598,1,0,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
2390,6600,1,0,0,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
2391,6601,0,0,0,0,0,1,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
2392,6602,0,0,0,0,0,1,0,1,True,False,False,0,1,0,0,0,0,0,0,1,0,0
2393,6604,0,0,0,0,0,0,1,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
2394,6606,1,0,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
2395,6607,0,0,0,0,0,1,0,1,False,True,True,0,1,0,0,0,0,0,0,1,0,0
2396,6608,0,1,1,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
2397,6609,1,0,0,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
2398,6611,1,0,0,0,0,0,0,0,False,False,True,1,0,0,0,0,0,0,0,1,0,0
2399,6613,1,0,0,0,0,0,0,0,False,False,True,1,0,0,0,0,0,0,0,1,0,0
2400,6614,1,0,0,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
2401,6616,1,0,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
2402,6622,1,0,0,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
2403,6623,1,0,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,0,0,1
2404,6624,0,1,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,0,0,1
2405,6625,1,0,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
2406,6626,0,1,0,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
2407,6627,0,1,1,0,0,0,0,0,False,False,False,1,0,0,0,0,0,0,0,1,0,0
2408,6628,1,0,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
2409,6629,1,0,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
2410,6633,1,0,0,0,0,0,0,0,False,True,True,0,0,1,0,0,0,0,0,1,0,0
2411,6634,0,1,0,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,1,0,0,0
2412,6639,1,0,0,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
2413,6642,1,0,0,0,0,0,0,0,False,False,True,0,0,0,0,1,0,0,0,1,0,0
2414,6643,0,1,0,0,0,0,0,0,False,True,True,0,1,0,0,0,0,0,0,1,0,0
2415,6645,0,1,0,0,0,0,0,0,False,False,True,1,0,0,0,0,0,0,0,1,0,0
2416,6647,0,1,1,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
2417,6650,1,0,0,0,0,0,0,0,True,False,True,0,0,1,0,0,0,0,0,1,0,0
2418,6654,0,1,1,0,0,0,0,1,True,False,False,0,1,0,0,0,0,0,0,1,0,0
2419,6655,1,0,0,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
2420,6656,0,1,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
2421,6657,1,0,0,0,0,0,0,0,True,False,False,1,0,0,0,0,0,0,0,1,0,0
2422,6664,0,0,0,0,0,1,0,0,True,False,True,0,1,0,0,0,0,0,0,1,0,0
2423,6666,0,1,0,0,0,0,0,0,True,False,False,1,0,0,0,0,0,0,0,0,0,1
2424,6667,0,1,0,0,0,0,0,0,False,True,True,1,0,0,0,0,0,0,0,1,0,0
2425,6669,0,1,1,0,0,1,1,0,True,False,True,1,0,0,0,0,0,0,0,1,0,0
2426,6672,0,1,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,0,0,1
2427,6673,1,0,0,0,0,0,0,0,True,False,False,1,0,0,0,0,0,0,0,0,0,1
2428,6676,0,1,1,0,0,0,0,0,True,False,True,0,0,1,0,0,0,0,0,1,0,0
2429,6677,0,1,1,0,0,1,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
2430,6678,0,1,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
2431,6680,1,0,0,0,0,0,0,0,True,True,False,0,1,0,0,0,0,0,0,1,0,0
2432,6684,0,1,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,0,0,1
2433,6685,0,1,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
2434,6687,1,0,1,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
2435,6688,0,1,0,0,0,0,0,0,False,False,False,0,0,0,0,1,0,0,0,0,0,1
2436,6690,1,1,0,0,0,0,0,1,False,True,False,0,0,1,0,0,0,0,0,1,0,0
2437,6692,1,0,0,0,0,0,0,0,False,True,True,0,1,0,0,0,0,0,0,1,0,0
2438,6698,1,0,0,0,0,0,0,0,False,False,True,1,0,0,0,0,0,0,0,1,0,0
2439,6699,0,1,0,0,0,0,0,0,False,True,True,0,1,0,0,0,0,0,0,1,0,0
2440,6701,1,0,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
2441,6702,1,0,0,0,0,1,0,0,False,False,False,0,0,1,0,0,0,0,0,0,0,1
2442,6704,1,0,0,0,0,0,0,0,False,True,False,1,0,0,0,0,0,0,0,1,0,0
2443,6706,0,0,0,0,0,1,0,0,True,True,False,0,1,0,0,0,0,0,0,1,0,0
2444,6708,0,1,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,0,0,1
2445,6709,0,0,1,0,0,0,0,1,False,True,False,0,0,0,1,0,0,0,0,1,0,0
2446,6710,0,1,0,0,0,0,0,0,False,True,False,1,0,0,0,0,0,0,0,1,0,0
2447,6711,0,0,0,0,0,1,0,1,False,True,False,0,1,0,0,0,0,0,0,0,0,1
2448,6713,1,0,0,0,0,0,0,0,False,True,True,0,0,0,0,1,0,0,0,1,0,0
2449,6716,0,1,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
2450,6720,0,1,0,0,0,0,0,0,True,True,False,0,0,0,0,1,0,0,0,0,0,1
2451,6722,0,1,0,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
2452,6724,1,0,0,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
2453,6725,0,1,0,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
2454,6726,0,1,0,0,0,1,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
2455,6731,0,1,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,0,0,1
2456,6734,0,0,1,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,0,0,1
2457,6735,0,1,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,0,0,1
2458,6738,0,0,1,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,0,0,1
2459,6744,0,1,0,0,0,0,0,0,False,True,False,0,0,0,0,1,0,0,0,1,0,0
2460,6745,0,1,0,0,0,0,0,0,True,False,True,1,0,0,0,0,0,0,0,1,0,0
2461,6747,0,1,1,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
2462,6748,0,1,0,0,0,0,0,0,False,True,True,0,0,0,0,1,0,0,0,1,0,0
2463,6752,0,1,0,0,0,0,0,0,True,True,False,0,0,0,0,0,1,0,0,1,0,0
2464,6754,0,1,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
2465,6756,0,1,1,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
2466,6758,0,1,0,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
2467,6759,0,1,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
2468,6760,0,1,1,0,0,0,0,0,True,True,False,0,1,0,0,0,0,0,0,1,0,0
2469,6762,0,1,0,0,0,0,0,1,False,True,False,0,0,1,0,0,0,0,0,1,0,0
2470,6763,0,0,1,0,0,1,0,1,False,True,False,0,0,0,1,0,0,0,0,1,0,0
2471,6764,1,0,0,0,0,0,0,0,True,True,False,0,0,0,1,0,0,0,0,1,0,0
2472,6765,0,1,0,0,0,0,0,0,True,True,False,1,0,0,0,0,0,0,0,1,0,0
2473,6767,0,1,0,0,0,0,0,0,False,True,False,0,0,0,0,1,0,0,0,1,0,0
2474,6770,0,0,1,0,0,1,0,0,False,True,True,0,0,0,1,0,0,0,0,1,0,0
2475,6772,0,1,0,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
2476,6773,0,1,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
2477,6774,0,1,0,0,0,0,0,0,True,False,False,0,0,0,0,1,0,0,0,1,0,0
2478,6776,0,0,0,0,0,1,0,0,True,True,False,0,0,0,0,1,0,0,0,1,0,0
2479,6777,0,1,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
2480,6779,0,1,0,0,0,0,0,0,False,False,False,0,0,0,0,1,0,0,0,1,0,0
2481,6780,0,0,1,0,0,0,0,0,True,False,True,0,0,1,0,0,0,0,0,1,0,0
2482,6782,1,0,0,0,0,0,0,0,False,True,True,1,0,0,0,0,0,0,1,0,0,0
2483,6783,0,1,0,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
2484,6791,0,1,0,0,0,1,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
2485,6794,0,1,0,0,0,0,0,0,True,True,False,1,0,0,0,0,0,0,0,1,0,0
2486,6795,0,1,1,0,0,1,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
2487,6796,0,1,0,0,0,0,0,0,False,False,False,0,0,0,1,0,0,0,0,1,0,0
2488,6797,0,1,0,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
2489,6802,0,1,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
2490,6805,0,1,0,0,0,0,0,0,True,False,True,0,0,1,0,0,0,0,0,1,0,0
2491,6806,0,1,1,0,0,0,0,0,False,True,False,1,0,0,0,0,0,0,0,1,0,0
2492,6811,0,0,1,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
2493,6813,0,1,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
2494,6814,0,1,0,0,0,0,0,0,True,False,False,1,0,0,0,0,0,0,0,0,0,1
2495,6821,0,1,1,0,0,0,0,0,True,False,True,0,0,1,0,0,0,0,0,1,0,0
2496,6824,0,1,0,0,0,0,0,0,True,False,True,0,0,1,0,0,0,0,0,1,0,0
2497,6825,0,0,1,0,0,0,0,0,True,True,False,0,0,1,0,0,0,0,0,1,0,0
2498,6834,0,1,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
2499,6835,0,1,0,0,0,0,0,0,False,False,False,0,1,0,0,0,0,0,0,1,0,0
2500,6837,0,1,0,0,0,0,0,0,True,True,False,0,0,0,1,0,0,0,0,1,0,0
2501,6838,0,0,1,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
2502,6841,0,1,0,0,0,0,0,0,False,True,False,0,0,0,0,1,0,0,0,1,0,0
2503,6845,0,1,0,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,0,1,0,0
2504,6846,0,1,0,0,0,0,0,0,True,True,False,0,1,0,0,0,0,0,0,1,0,0
2505,6850,0,1,1,0,0,0,0,0,True,True,False,0,0,1,0,0,0,0,0,1,0,0
2506,6852,0,1,0,0,0,0,0,0,False,False,True,0,0,0,0,1,0,0,0,1,0,0
2507,6853,0,1,0,0,0,0,0,0,False,False,False,0,0,0,1,0,0,0,0,1,0,0
2508,6854,0,0,0,0,0,1,0,1,False,False,True,0,0,1,0,0,0,0,0,1,0,0
2509,6855,0,0,1,0,0,0,0,0,True,False,False,0,0,0,0,1,0,0,1,0,0,0
2510,6861,0,1,0,0,0,0,0,0,True,False,True,0,0,0,0,1,0,0,0,1,0,0
2511,6864,0,1,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
2512,6865,0,0,1,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
2513,6866,0,1,0,0,0,0,0,0,False,False,True,1,0,0,0,0,0,0,0,1,0,0
2514,6869,0,0,1,0,0,1,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
2515,6870,0,1,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
2516,6872,0,0,0,0,0,1,0,1,False,False,True,0,0,1,0,0,0,0,0,1,0,0
2517,6873,0,1,0,0,1,0,0,0,True,False,True,0,1,0,0,0,0,0,0,1,0,0
2518,6874,0,0,1,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,0,1,0
2519,6876,0,1,0,0,0,0,0,0,True,True,False,0,0,0,1,0,0,0,0,1,0,0
2520,6881,0,0,1,0,0,1,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
2521,6882,0,1,0,0,0,1,0,0,False,True,False,0,1,0,0,0,0,0,1,0,0,0
2522,6883,0,0,1,0,0,1,0,0,False,False,True,0,0,1,0,0,0,0,1,0,0,0
2523,6886,0,1,0,0,0,0,0,0,False,False,False,0,0,1,0,0,0,0,0,1,0,0
2524,6888,0,1,0,0,0,0,0,0,False,False,True,1,0,0,0,0,0,0,0,1,0,0
2525,6892,0,1,0,0,0,0,0,0,True,False,False,0,0,0,0,1,0,0,0,1,0,0
2526,6893,0,1,1,0,0,1,0,0,False,False,False,0,0,0,1,0,0,0,0,1,0,0
2527,6894,0,1,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
2528,6895,0,1,0,0,0,0,0,0,True,False,False,0,1,0,0,0,0,0,1,0,0,0
2529,6896,0,1,1,0,0,0,0,1,False,True,False,0,0,0,0,1,0,0,0,1,0,0
2530,6897,0,1,0,0,0,0,0,0,False,False,True,0,0,0,0,1,0,0,0,1,0,0
2531,6902,0,1,1,0,0,1,0,0,False,False,False,0,0,1,0,0,0,0,1,0,0,0
2532,6904,0,1,1,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
2533,6906,0,1,0,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
2534,6908,0,1,0,0,0,0,0,0,False,False,False,0,0,0,1,0,0,0,0,1,0,0
2535,6909,0,0,1,0,0,1,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
2536,6911,0,0,1,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
2537,6912,0,1,0,0,0,0,0,0,False,True,True,0,1,0,0,0,0,0,0,1,0,0
2538,6915,0,0,0,0,0,1,0,0,False,False,False,0,0,0,0,0,1,0,0,1,0,0
2539,6917,0,1,0,0,0,1,1,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
2540,6918,0,1,0,0,0,1,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
2541,6919,1,0,0,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
2542,6920,0,1,1,0,0,0,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
2543,6921,0,0,0,0,0,1,0,0,True,False,False,0,0,0,0,1,0,0,0,1,0,0
2544,6922,0,1,0,0,0,0,0,0,True,False,False,1,0,0,0,0,0,0,0,1,0,0
2545,6924,0,1,1,0,0,0,0,0,True,False,False,1,0,0,0,0,0,0,0,1,0,0
2546,6929,1,0,0,0,0,0,0,0,False,False,False,0,0,0,0,1,0,0,0,1,0,0
2547,6934,0,0,1,0,0,0,0,0,False,True,False,0,0,1,0,0,0,0,0,1,0,0
2548,6935,0,0,0,0,0,1,0,1,False,False,False,0,0,1,0,0,0,0,0,1,0,0
2549,6940,0,1,0,0,0,0,0,0,True,False,False,0,0,1,0,0,0,0,0,1,0,0
2550,6943,0,0,0,0,0,0,1,1,False,False,True,0,1,0,0,0,0,0,0,1,0,0
2551,6946,0,1,0,0,0,0,0,0,False,True,True,0,0,0,0,1,0,0,0,1,0,0
2552,6948,0,1,0,0,0,1,0,0,False,True,True,0,0,1,0,0,0,0,0,1,0,0
2553,6952,0,1,1,0,0,0,0,0,True,True,False,0,0,0,0,0,1,0,0,1,0,0
2554,6953,0,1,0,0,0,0,0,0,True,True,False,0,1,0,0,0,0,0,0,1,0,0
2555,6956,0,1,0,0,0,0,0,0,True,True,False,0,1,0,0,0,0,0,0,1,0,0
2556,6957,0,0,1,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
2557,6958,0,1,0,0,0,0,0,0,True,False,True,0,0,1,0,0,0,0,0,1,0,0
2558,6959,0,0,1,0,0,0,0,0,True,False,True,0,0,0,1,0,0,0,0,1,0,0
2559,6961,0,0,1,0,0,0,0,0,False,True,False,0,0,0,1,0,0,0,0,1,0,0
2560,6962,0,0,0,0,0,1,0,1,False,True,True,0,0,0,1,0,0,0,0,1,0,0
2561,6964,0,1,0,0,0,0,0,0,False,False,False,0,0,0,0,1,0,0,0,1,0,0
2562,6965,0,1,0,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
2563,6966,0,0,0,0,0,1,0,0,False,True,True,0,1,0,0,0,0,0,0,1,0,0
2564,6967,0,1,0,0,0,0,0,0,True,False,True,0,0,0,1,0,0,0,0,1,0,0
2565,6968,0,1,0,0,0,0,0,0,False,True,False,1,0,0,0,0,0,0,0,1,0,0
2566,6969,0,0,1,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
2567,6976,0,1,0,0,0,0,0,0,False,False,True,0,0,0,1,0,0,0,0,1,0,0
2568,6978,0,0,1,0,0,0,0,0,True,False,True,0,0,0,1,0,0,0,0,1,0,0
2569,6981,0,0,1,0,0,1,0,0,False,False,True,0,1,0,0,0,0,0,0,1,0,0
2570,6986,0,1,0,0,0,0,0,0,False,True,True,0,0,0,0,1,0,0,0,1,0,0
2571,6987,0,1,0,0,0,0,0,0,False,True,True,0,0,0,1,0,0,0,0,1,0,0
2572,6989,0,1,0,0,0,0,0,0,True,True,False,0,1,0,0,0,0,0,0,1,0,0
2573,6992,0,0,0,0,0,1,0,1,False,False,False,0,0,1,0,0,0,0,0,1,0,0
2574,6996,1,0,0,0,0,0,0,1,True,False,False,0,1,0,0,0,0,0,0,1,0,0
2575,6997,0,1,0,0,0,0,0,0,True,False,False,0,0,0,1,0,0,0,0,1,0,0
2576,6999,0,0,1,0,0,0,0,0,True,True,False,0,1,0,0,0,0,0,0,0,0,1
2577,7000,1,0,0,0,0,0,0,0,False,False,True,0,0,1,0,0,0,0,0,1,0,0
2578,7001,0,1,0,0,0,0,0,0,False,True,True,0,0,0,1,0,0,0,1,0,0,0
2579,7002,0,1,0,0,0,0,0,0,False,True,False,1,0,0,0,0,0,0,0,0,0,1
2580,7004,0,1,0,0,0,0,0,1,True,False,False,0,1,0,0,0,0,0,0,1,0,0
2581,7005,0,1,0,0,0,0,0,0,True,True,False,1,0,0,0,0,0,0,0,1,0,0
2582,7006,0,1,0,0,0,0,0,0,False,False,True,1,0,0,0,0,0,0,0,1,0,0
2583,7009,0,0,1,0,0,0,0,0,False,True,False,0,1,0,0,0,0,0,0,1,0,0
