,Survey_ID,p_change,r_effect,black,white,native,asian,hawaiian,other_race,unsure_race,latinx,age,gender,inBTM,fsttopic,sndtopic,trdtopic
2506,6852,there is no faith in the montana justice,no parr in my life,False,True,False,False,False,False,False,False,56-65,Man,True,topic 2,topic 6,topic 5
2507,6853,i hat what this country done to its people and become,i am a person in this country,False,True,False,False,False,False,False,False,46-55,Man,True,topic 6,topic 1,topic 3
2508,6854,well not sure which side to agree with,i really dont know,False,False,False,False,False,True,False,True,36-45,Man,True,topic 3,topic 6,topic 4
2509,6855,i believe we need a person who can and will work on equality for all not just for and,a full blood member of the of montana the racial discrimination against native here is and to all yet everyone turns a blind eye i suppose thats all a part of,False,False,True,False,False,False,False,False,56-65,Gender non-conforming or non-binary or other,True,topic 4,topic 1,topic 2
2510,6861,place your in prison and see what they say,every race thinking other race is more,False,True,False,False,False,False,False,False,56-65,Man,True,topic 4,topic 6,topic 5
2511,6864,again affected and my human and civil all over to keep me in prison for life when are light of 15 to 20 for killing people i engaged in a consenting homosexual act of oral sex with the man i was going to marry and we were put in prison,not racially involved as are a vast majority however i am a gay individual my are related and i was give a life sentence based on my homosexuality in 1999 which are a of my human and civil so my sexual orientation is strongly in connection with my incarceration,False,True,False,False,False,False,False,False,46-55,Man,True,topic 6,topic 4,topic 3
2512,6865,i am more aware of the leftist,i am native,False,False,True,False,False,False,False,False,36-45,Man,True,topic 1,topic 4,topic 3
2513,6866,i know hate this country it is full of,i dont have any true political to worry about,False,True,False,False,False,False,False,False,18-25,Man,True,topic 2,topic 6,topic 5
2514,6869,now,because part native,False,False,True,False,False,True,False,False,26-35,Man,True,topic 1,topic 4,topic 2
2515,6870,my understanding of the system is much more informed through now rather than common perception seen actual mistreatment of and the by a prisoner for profit system it needs,race little to do with right and wrong racism is taught often and to be more of a fall back when an individual doesnt get his or her way,False,True,False,False,False,False,False,False,46-55,Man,True,topic 1,topic 2,topic 4
2516,6872,because prison politics are politics in a nutshell,i am not in a racially political prison where are divided by race but more by crime,False,False,False,False,False,True,False,True,36-45,Man,True,topic 6,topic 1,topic 5
2517,6873,i see the importance now of tolerance,republican party to side with white white power in prison love trump,False,True,False,False,True,False,False,False,26-35,Man,True,topic 5,topic 3,topic 4
2518,6874,cause i cannot help change my tribe to help find help for pur family,on my opinion on this question is i believe that our are being on a daily the are not being respectful to our religious cause my eagle have been by the same staff twice,False,False,True,False,False,False,False,False,36-45,Prefer not to say,True,topic 6,topic 5,topic 3
2519,6876,because since been false seen of want to be president have been president and are now president,does it matter honestly if a china man president and he actually did his job instead of being a ass puppet would you not re elect him,False,True,False,False,False,False,False,False,46-55,Man,True,topic 5,topic 4,topic 1
2520,6881,my political have in the fact becoming more aware of how the are with my situation of being locked up in the penological system and how who is in the can have a dramatic effect on the people,i feel my racial identity my political in that there is a difference between my race native and the race of the majority of staff both the correctional i interact with on the yard and the staff last few there been an in the diversity of both as well as racial tolerance being more,False,False,True,False,False,True,False,False,26-35,Man,True,topic 3,topic 1,topic 4
2521,6882,i used to believe that justice but now i know better,i dont give a damn bout race i hate everyone,False,True,False,False,False,True,False,False,26-35,Gender non-conforming or non-binary or other,True,topic 1,topic 4,topic 3
2522,6883,i really dont care for our now very and,well lam native and a homosexual man people dont like that and lam in a state,False,False,True,False,False,True,False,False,36-45,Gender non-conforming or non-binary or other,True,topic 1,topic 6,topic 4
2523,6886,over time come to be moor open to and have to be open minded too world politics up trump i never about politics outside of prison he mead politics fun now i know not the most friendly person in politic and at times can be a little brash and down right with what he can say but up he the president i could not have tould you the the and that being i dont think ether side about the people all lie and tell us what we want them too but he is word on most of what he but in doing so hurt a lot off people and it made the country better would say no i havent mead my mind up yet but i do want my country to be great and powerful i do know this the war he him self with the will ether brake us or make us better for it,been in prison sence i was 16 and have that a racial identity is a good thing as long as it dont grow in to hate when i was growing up i was tould that only white people could be racist and that was just part of our but when l was sent too prison in i found out that racism is apart of all of mankind in the we all have the chance to do big in life if thats going to finding a job that well it comes down too that are good now i understand that some people have it harder then and thats why we as must from the of our not grow up in the of a nor was i around as a i was however raised by the state after my mother gave me up it was at that time that my life for the worst you see my was a alcoholic and my father was a head who like to bet my mother who would then take it out on me ounce the state got there on me l was lost in t,False,True,False,False,False,False,False,False,36-45,Man,True,topic 1,topic 6,topic 2
2524,6888,yes i have now the and of the justice system i see the of the political of my country the very people who are to be heading off the brewing and not making me as an want to do my to help my country to yet the only issue is the prevention of weighing my opinion through the correct such as voting,i believe in the complete comprehension of one identity that being how would i justify telling a individual of another race how he or she should live their when i was raised under different and not saying there is nothing each of us would not or do not have to help improve other or not we are of the same race i personally have many for cultured outside my own race yet the bond i as a individual will acquire is within my heritage since i was raised as a my is bound to show not only but within since my moral compass is that of white,False,True,False,False,False,False,False,False,18-25,Man,True,topic 2,topic 3,topic 4
2525,6892,a vet and i was already upset over the path our country taken now as anti as can be,prison is a very racial to begin with then in some racial unity is how some of the weak survive for me its not survival as much as who i m most comfortable around,False,True,False,False,False,False,False,False,56-65,Man,True,topic 5,topic 6,topic 2
2526,6893,i have grown emotionally to understand the,native do not have money for proper counsel,False,True,True,False,False,True,False,False,46-55,Man,True,topic 1,topic 6,topic 2
2527,6894,i now see the money stress and corruption that the correction on this country,i base my political on the not his race or her gender,False,True,False,False,False,False,False,False,26-35,Man,True,topic 1,topic 3,topic 5
2528,6895,because everyone people who have dune time,i am not a hater,False,True,False,False,False,False,False,False,26-35,Gender non-conforming or non-binary or other,True,topic 4,topic 3,topic 1
2529,6896,its made me of my way of thinking,i believe that political is up to each person,False,True,True,False,False,False,False,True,56-65,Man,True,topic 6,topic 5,topic 3
2530,6897,the have taken more of my away through the crime bill that which took my appeal away this the and the justice system to get away with to much are not about the truth but who can debate the best,i was like for the best person for the job at hand party and race have no real meaning,False,True,False,False,False,False,False,False,56-65,Man,True,topic 2,topic 3,topic 5
2531,6902,my crime,am gay,False,True,True,False,False,True,False,False,36-45,Gender non-conforming or non-binary or other,True,topic 3,topic 2,topic 6
2532,6904,i see the shady acting like spoiled people ashamed to be themselves,i am half native and half white i see the falling apart with race being an excuse,False,True,True,False,False,False,False,False,46-55,Man,True,topic 1,topic 2,topic 4
2533,6906,i never thought about the impact of politics and how much they impact us trump messing with our allies and getting away with so much just because president some are above the law but i believe congress will file criminal,white and have 2 blake race should not world,False,True,False,False,False,False,False,False,26-35,Man,True,topic 3,topic 2,topic 5
2534,6908,i had no interest in politics because i was too on my own life to care,politics driven by us as a nation and leaves us and vulnerable to both foreign and domestic,False,True,False,False,False,False,False,False,46-55,Man,True,topic 3,topic 1,topic 6
2535,6909,i have become interested in politics and understand their impact and the power to influence that is in the of those into of political power,race should not play a role as we are all human and want equality and peace and justice these and basic human are simply of the human condition irregardless of race,False,False,True,False,False,True,False,False,26-35,Man,True,topic 3,topic 4,topic 1
2536,6911,yes it because the do not care about the population in montana and the montana supreme court do not care about innocent in prison and the case to see the wrong in the case and county do not case the case and talk to the of case he is and he just want conviction of the case,i have not see any political in prison at all,False,False,True,False,False,False,False,False,46-55,Man,True,topic 5,topic 3,topic 1
2537,6912,being made me more aware of what is going on and what will happen to me and my,because white to support white,False,True,False,False,False,False,False,False,26-35,Man,True,topic 2,topic 4,topic 5
2538,6915,need some one who on all the nonsense on earth,first and foremost of us have to leave earth so i request that we start leaving earth,False,False,False,False,False,True,False,False,66+,Man,True,topic 1,topic 3,topic 2
2539,6917,people in the us this is how this was made and people forget that all the time people in the us need to thinking on the good in people not the bad all people have good in them some more then,i have right to just like everyone in the us doe,False,True,False,False,False,True,True,False,46-55,Man,True,topic 3,topic 1,topic 4
2540,6918,i dont know the between and,none,False,True,False,False,False,True,False,False,26-35,Man,True,topic 1,topic 4,topic 6
2541,6919,i can see first hand the so in the prison system that were suppose to help but it dont help it only funds in the pocket,being a prisoner i see of white more than any ither race especially here in montana state prison,True,False,False,False,False,False,False,False,46-55,Man,True,topic 1,topic 4,topic 3
2542,6920,because we should be to vote and have an opinion on what goes on in our country,because it shouldnt matter the color of our skin,False,True,True,False,False,False,False,False,26-35,Man,True,topic 6,topic 3,topic 4
2543,6921,yes because regardless they always put want in to office even if that does not know anything about what they are doing the old saying goes money walk and,i cannot judge a person by their color because if they are doing what they say they are going to do then hey all right,False,False,False,False,False,True,False,False,56-65,Man,True,topic 4,topic 3,topic 6
2544,6922,my of gun violence greatly i use to really enjoy shooting but as i grew up watching all these terrible happen i myself why i should have the liberty to play with if it another human life after all you dont give someone launch just they like i cant think of any reason for me to own a gun an rifle going hunting for what a whole herd of bison home defense ill probably bring the whole house down around me if an rifle i am up to no good and i dont see why that wouldnt be the same for anyone else,i am a white lower class inmate i have been since the age of 16 and am now 22 my mother and father told me at a young age that every one is equal whether they are gay straight black white or now not perfect i cant say i am color blind and,False,True,False,False,False,False,False,False,18-25,Man,True,topic 4,topic 3,topic 2
2545,6924,in the great state of montana we have a very corrupt state of in our criminal justice system being only my to change the criminal justice system here at home,i am a mixed breed so i do not to be involved in my political thinking,False,True,True,False,False,False,False,False,18-25,Man,True,topic 4,topic 6,topic 3
2546,6929,they have all ways been the same always at a disadvantage here in this country based on my race even working for a state college admission office and a step father in the navy,my race as a in my life in this country it works against me in of conduct when you look at fairness its a culture of racism here in the united as its of racism here in this state this penal system,True,False,False,False,False,False,False,False,56-65,Man,True,topic 6,topic 2,topic 1
2547,6934,justice is blind all she can do is ching hear the sound of money its no longer about right n wrong its all about profit,i am a native,False,False,True,False,False,False,False,False,36-45,Man,True,topic 1,topic 4,topic 3
2548,6935,i didnt have any before,and it we are the new black,False,False,False,False,False,True,False,True,36-45,Man,True,topic 1,topic 2,topic 6
2549,6940,some believe in to the for financial gain especially here in montana,not a racist and do not care what race or gender the person is as long as i feel they have our best interest,False,True,False,False,False,False,False,False,36-45,Man,True,topic 5,topic 3,topic 6
2550,6943,my and i have been personally affected by the department of whereas most who have never experienced incarceration are ignorant to the ways and in which the judicial system itself its definitely not what it the public its not about rehabilitation its about control experimentation obey or else,i dont include my racial identity in any debate its trivial and theres no point to it i am in montana state prison where racial politics are almost nonexistent,False,False,False,False,False,False,True,True,26-35,Man,True,topic 1,topic 3,topic 5
2551,6946,should get involved with the process they should be more informed and to the solution,put in a sand box together they are happy bleed the same color love their the same the problem is historical background and made a problem dumb,False,True,False,False,False,False,False,False,56-65,Man,True,topic 3,topic 4,topic 5
2552,6948,our country the highest incarceration rate in the world i would support a criminal justice reform bill if i were a congressman or senator i would a bill petty drug possession in treatment with intensive supervision first time have that system you that is attached to the steering wheel sex which i unfortunately am get no more than 5 if successfully complete treatment then be to a locked down halfway house and let the inmate earn the right for outside with an for up to 2 depending on behavior it around 100dayclose to36500 yr to incarcerate why not take that money and provide classes for those with addiction like me i believe i at child because i have a sex addiction those with have a sense of reality that us to behave against i will go on and on and on if chosen,i am known as and and have not faced anti or been call ginny or,False,True,False,False,False,True,False,False,36-45,Man,True,topic 6,topic 5,topic 4
2553,6952,yes,what i wrongfully for me tobe by the staff,False,True,True,False,False,False,False,False,66+,Man,True,topic 5,topic 4,topic 6
2554,6953,my best,currently in a prison primarily white and native in as a 29 year old white male i am less to alow myself to let my racial heritage dictate my then an in a more prison system i feel that any dictation of opinion based on race would most likely be as a whole and not i could measure therefore my answer is not sure to the previous question,False,True,False,False,False,False,False,False,26-35,Man,True,topic 5,topic 4,topic 1
2555,6956,i was 21 when i first got locked up in here too young to really care about what was happening in our country and why now thirteen later i am 34 and may soon be society i would say that every thing that is happening out there will affect us all in one way or another,a realist wether people want to admit it or not being of a certain race your and every choice you make,False,True,False,False,False,False,False,False,26-35,Man,True,topic 5,topic 4,topic 6
2556,6957,i was never into politics nor truly understood them now better educated and understand that it is very important to know about this,an and we as a people have been forgotten by the there to be an issue that since we a majority of the minority that we shouldnt be nor seen this been an issue since the beginning of time when will the start to recognize the first of this land and make right,False,False,True,False,False,False,False,False,46-55,Man,True,topic 4,topic 3,topic 1
2557,6958,i am more interested in in the system over all to get us back to what the founding father had in mind as stated in the and other such the thinking and of the founding i am more concerned with that more so then party,i do a lot of research and do not get to as i would like plus the radio reception is sketchy at best in my facility of what i do get to hear sometimes they station and my,False,True,False,False,False,False,False,False,36-45,Man,True,topic 5,topic 2,topic 4
2558,6959,the time to actually hear and soak in what both sides are trying or saying what they are going to do is pretty interesting i myself will stay with my party as its what backed up all my life and will end with it,in prison people stay with their own but once in a while someone with their own and will choose his own and upset his race thus a black sheep like me,False,False,True,False,False,False,False,False,46-55,Man,True,topic 4,topic 3,topic 5
2559,6961,that no matter what being a got a voice in this world small but a need to follow politics cause it me as well as my,native in a prison that goes by the good old system you scratch my back ill scratch yours and as a here and put in the back line such as here wish all of the true could be such as our handed to us to other then trying to get as a we are up cause we are been in and out for 15 and it dont get the same thing at and all in society,False,False,True,False,False,False,False,False,46-55,Man,True,topic 1,topic 4,topic 6
2560,6962,the value of my and moral have been raised how i affect the community and how it can me is of the importance my voice in prison does not matter to anyone but myself but it should not be that way we all matter and we all need the to contribute our voice,i am a human being culture comes in second to to the value i have of other human being,False,False,False,False,False,True,False,True,46-55,Man,True,topic 2,topic 4,topic 5
2561,6964,i am older by far than when i first at age 18 i am better informed experienced mature and socially aware these later i wish i could participate in society by working paying and voting alas those of citizenship are forever lost to me,i am a citizen of descent with moderately conservative and mores i was privileged to receive a good secondary education and have some education i have been without interruption almost 38 i was 19 being at trial for my first and only offense deliberate homicide under duress while i was a freshman in college been virtually my entire adult life with no hope of eventual conditional release i have been a witness to modern history perhaps than the average my political have been informed more by my intellect and culture rather than racial identity for example i cannot think of a single case of observable racial discrimination in the criminal of my home state of montana i have however firsthand an astronomical increase in the prison population second to no other country,False,True,False,False,False,False,False,False,56-65,Man,True,topic 2,topic 3,topic 1
2562,6965,i am more educated about my political now and i am more independent which that i will not vote along party i will vote for who i think will do the best job no matter what party they belong to,we dont have a racial problem in this prison at least to where i live or work,False,True,False,False,False,False,False,False,46-55,Man,True,topic 5,topic 3,topic 2
2563,6966,i sort of on yes to that one but my story goes thusly prior to coming to prison my was basically if i want it its mine if i dont like it it if in my way i hate you so i wasnt exactly but i had a kind of outlook on after my first year in prison and after come to prayer everything so while i wasnt political prior to my relationship with everything came to be differently after i met him thus what little politics inhabited my thinking also underwent a revolution in me,well i already lack much concern for political even when i was lost i was never too interested but i do acknowledge that more often than not there are racial on in world i gravitate toward assuming that the democrat party is covertly racist in that their apparent reaching out and welfare mentality to further outcasting and degradation of all the while offering friendly canned and aplenty to pacify needs for alcohol and whatnot it to me the game here is give with one hand take away with the other not to say that all who partake in ideology are covertly or at all but it certain enough that this does go on i personally despise racism altogether and admittedly i lack the political mind to make a determination as to whether or not this or that party is or more racist than any other for all i know there are more with behind their fine in their,False,False,False,False,False,True,False,False,26-35,Man,True,topic 2,topic 5,topic 4
2564,6967,i am much more aware of that i when i was a free man,i am not racist so i dont think about how it my political,False,True,False,False,False,False,False,False,46-55,Man,True,topic 5,topic 3,topic 4
2565,6968,i see the government as being more negligent and self serving now,a man can be white blue black or even purple but if his political view reflect negativity it wont matter any,False,True,False,False,False,False,False,False,18-25,Man,True,topic 2,topic 4,topic 6
2566,6969,yes i believe in prison reform,i dont allow them to cloud my,False,False,True,False,False,False,False,False,36-45,Man,True,topic 2,topic 6,topic 5
2567,6976,regardless if i vote they put in office who they want i feel like hey they made history once by black president why not put in,we are always when we need together,False,True,False,False,False,False,False,False,46-55,Man,True,topic 1,topic 6,topic 4
2568,6978,growing up i never thought about politics only living,i am and am in montana,False,False,True,False,False,False,False,False,46-55,Man,True,topic 4,topic 1,topic 5
2569,6981,since i am only as a number an not a voice important enough for a vote,as being native my voice and opinion is seldom or for,False,False,True,False,False,True,False,False,26-35,Man,True,topic 3,topic 1,topic 4
2570,6986,the thing that is that i do pay more attention to politics than i used to my personal went from extreme liberalism to a more moderate socialist viewpoint,i dont become involved in the politics of prison life so it also doesnt my of the outside politics if this country is going to continue to work in the future then at some point race to stop being an issue,False,True,False,False,False,False,False,False,56-65,Man,True,topic 6,topic 5,topic 4
2571,6987,yes i came in at age 17 i didnt really understand or care about of like i do now i understand the better like health care border security gun violence food before i think about it i pay more attention now i am 55 i to pay more attention in my late,i dont want a candidate that on just wanting to help a certain race i want someone who will defend everyone no matter what race they are,False,True,False,False,False,False,False,False,46-55,Man,True,topic 3,topic 5,topic 4
2572,6989,i never really or was in politics untill i got locked up,in montana state prison racial are not really a problem,False,True,False,False,False,False,False,False,26-35,Man,True,topic 4,topic 5,topic 1
2573,6992,i used to believe in now i see its a evil place that is run by the real and and dope,racism is only in those who are lied to and hurt by its hatred and its a sin love everyone,False,False,False,False,False,True,False,True,36-45,Man,True,topic 3,topic 1,topic 2
2574,6996,the is starting to recognize over of prison,it does not affect me at all,True,False,False,False,False,False,False,True,26-35,Man,True,topic 5,topic 6,topic 2
2575,6997,yes my old party for reform of the justice i am in on drug,i would vote the not by the race of the person running,False,True,False,False,False,False,False,False,46-55,Man,True,topic 5,topic 3,topic 6
2576,6999,understand it and pay more attention to it now,not so much in the prison system as much as in the in montana but i feel that it should not matter also a difference in county across which i feel is no need,False,False,True,False,False,False,False,False,26-35,Woman,True,topic 4,topic 5,topic 6
2577,7000,i see how corrupt and unfair the system is and if i would vote for someone who to see,my vote especially as being a minority,True,False,False,False,False,False,False,False,36-45,Man,True,topic 3,topic 1,topic 4
2578,7001,i havent about politics until being subjected to the unjust running of the montana state prison system,not it doesnt effect my,False,True,False,False,False,False,False,False,46-55,Gender non-conforming or non-binary or other,True,topic 3,topic 5,topic 4
2579,7002,we are stripped od all our,no,False,True,False,False,False,False,False,False,18-25,Woman,True,topic 6,topic 5,topic 1
2580,7004,yes,yes,False,True,False,False,False,False,False,True,26-35,Man,True,topic 4,topic 6,topic 2
2581,7005,i was when i was 16 so i didnt really have any political,white but not racist,False,True,False,False,False,False,False,False,18-25,Man,True,topic 4,topic 5,topic 3
2582,7006,been able to get a better understanding about the government,i really dont know,False,True,False,False,False,False,False,False,18-25,Man,True,topic 3,topic 6,topic 4
2583,7009,because we are all human,because we all should matter no matter who we are or what we did or do,False,False,True,False,False,False,False,False,26-35,Man,True,topic 6,topic 5,topic 1
2584,7011,they have made me more prejudice against and made me not like politics as much,i am around of racist people therefore me feel prejudice and racist against colored people,False,True,False,False,False,False,False,False,26-35,Man,True,topic 1,topic 4,topic 3
2585,7015,well to the point of paying to i like to see was the only thing that i care about was when was running and his was gay right to marry,i really cant say to much because my rase never been in prison,False,True,False,False,False,False,False,False,36-45,Man,True,topic 2,topic 5,topic 6
2586,7016,because of i wish i could have him out for sure he took every thing away from in the and now four latter trying to give it back so we vote for him are you me that was four of no aid and still didnt give us all back this is are country first be fair to us first,this place dont care about native just lock us up and throw away the key,False,False,True,False,False,False,False,False,36-45,Man,True,topic 3,topic 4,topic 6
2587,7020,now i dont care who or what,our country is very white most of prison population is of color,False,False,False,False,False,True,False,True,36-45,Man,True,topic 1,topic 3,topic 4
2588,7022,no,no,False,False,True,False,False,False,False,False,26-35,Man,True,topic 6,topic 5,topic 1
2589,7024,i watch more,not racial,False,True,False,False,False,False,False,False,46-55,Man,True,topic 3,topic 5,topic 2
2590,7025,because i am not voting at this time i have no opinion or much concern about right now,i am a native that comes from a reservation in distress and many at hand that might be by the man,False,False,True,False,False,False,False,False,36-45,Man,True,topic 4,topic 5,topic 2
2591,7026,i think trump is the best have,i dont likesome of the they act,False,True,False,False,False,False,False,False,26-35,Man,True,topic 3,topic 6,topic 4
2592,7027,become more informed of the political climate and what is happening to this country as time goes by honestly i think that only comes from age though not being,race is not an excuse for anything we are all human the color of skin no bearing on their attitude or character,False,False,False,False,False,True,False,False,36-45,Man,True,topic 6,topic 4,topic 2
2593,7030,my before this concrete you call a cell were misguided adolescent at best but being locked in this cell for 2324 a day for about 12 straight my heart and mind to many thus the formulation of my political as the are today,prison is by design racially divisive unfortunately 98 of the are ignorant to the fact that this is by design not by caprice so they perpetuate this negativity and in doing so their political are if not formed in the fog of this hate negativity which is what you people want need get getting back to the th i absolutely do not never have and never will be or to by my race in any of my political i all are equal regardless of gender,False,False,True,False,False,True,False,True,26-35,Man,True,topic 4,topic 6,topic 1
2594,7031,are and a waste of time,act of color legal skin color is white,False,True,False,False,False,False,False,False,46-55,Man,True,topic 4,topic 6,topic 3
2595,7032,i that as a i am by as a and i dont have a voice so in the end they dont,the problem is only there we are it is to be,False,False,False,False,False,True,False,False,46-55,Man,True,topic 2,topic 5,topic 3
2596,7033,i never because i am not rich or colored but in the last few is as if some slight form of equality may be,i am a white male aged between 18 65 that that i am not to say any thing that does not fit what the rest of the country i should say or what i say or down,False,True,False,False,False,False,False,False,36-45,Man,True,topic 3,topic 4,topic 1
2597,7034,since my initial incarceration i have the law this given me a great appreciation for the law and now i so want to be an active productive member of society once i am,this country as a melting pot were all,False,True,False,False,False,False,False,False,56-65,Man,True,topic 4,topic 2,topic 6
2598,7035,i hate the fact that the government in particularly take pride in my family there for i hate every cop and any other involved in my family in for nothing other than sheer joy of us in,i have never used any of my information about my native about why it is bad to the to remove the reservation,False,False,True,True,False,True,False,False,18-25,Gender non-conforming or non-binary or other,True,topic 4,topic 3,topic 1
2599,7036,i dont see no change from any one in the,i look at the news every day,False,False,False,False,False,True,False,True,56-65,Man,True,topic 5,topic 1,topic 4
2600,7037,more democratic,and other are usually democratic,True,True,False,False,False,False,False,False,36-45,Man,True,topic 5,topic 3,topic 2
2601,7038,cant tell you,no,False,True,False,False,False,False,False,False,26-35,Man,True,topic 6,topic 5,topic 1
2602,7040,before being i was a right wing conservative now i am a moderate,who i am and what race i am my on everything,False,True,False,False,False,False,False,False,26-35,Man,True,topic 4,topic 1,topic 2
2603,7046,my desire to care in the face of the of humanity,i dont think much about the fact white except that i know it is because white that i have the privilege of not to think about my race,False,False,False,False,False,True,False,False,36-45,Man,True,topic 6,topic 5,topic 4
2604,7047,all about prison reform no when i just didnt care,i dont get into that in here,False,True,False,False,False,False,False,False,36-45,Man,True,topic 3,topic 5,topic 4
2605,7048,yes because a gang member,white and but look white and in a gang so i get a little bit of political heat from that,False,True,False,False,False,True,False,True,18-25,Man,True,topic 2,topic 5,topic 4
2606,7052,following trump my faith in the structure of the government and reform of federal he is by far the best president we have had in my lifetime,everything is about racism these days,False,True,False,False,False,False,False,False,26-35,Man,True,topic 5,topic 1,topic 4
2607,7057,i have spent of time learning in prison and i have lived as a servant now i know what its like to have no say and live no better then a in a china living in camp affect every thing decide if i can have a life or to face the death penalty affect everything,it if its not for the good of the common joe i dont support it we dont need for 9mm hand but i love to hunt i got in a federal by control and but i am a white man born in montana that never left the country our are so divided now that no one can think on there own they are or and thats it,False,True,False,False,False,False,False,False,26-35,Man,True,topic 6,topic 3,topic 5
2608,7059,because the country,racism deer lodge,False,False,True,False,False,False,False,False,56-65,Man,True,topic 6,topic 5,topic 1
2609,7066,being me more time to pay attention to what is going on in the world and to give it serious consideration,as a white man i see too much focus on and social are completely geared towards anyone and everyone who is not white this many whites in feel disaffected and disconnected to society furthermore while the focus so much attention towards racial identity politics in an effort to a rift between whites and white people cannot speak to or address of a racial nature in any significant way without being branded and white society in general and in particular continue to use slavery and what in as a control mechanism against whites in an effort to level the field and institute meant to correct the imbalance between the yet this only the effect of keeping racial in rather than fixing actual racial,False,True,False,False,False,False,False,False,36-45,Man,True,topic 5,topic 2,topic 3
2610,7068,stupid,dont identify,False,True,False,False,False,False,False,False,56-65,Man,True,topic 3,topic 6,topic 1
2611,7069,because have become more corrupt and only look out for the rich,my racial nothing to do with my political,False,True,False,False,False,False,False,False,46-55,Man,True,topic 3,topic 2,topic 5
2612,7070,are country is not the same way it used to be,no,False,False,True,False,False,False,False,False,36-45,Man,True,topic 6,topic 5,topic 1
2613,7072,i have a better idea of how my tax are being it me angry that the system is what it is,not a nigger crying about what a hundred ago i dont believe the media about how are done so wrong more whites unarmed are shot by black than the reverse media doesnt show that make an issue of that everyone should look at what is really going the from the media,False,True,False,False,False,False,False,False,36-45,Man,True,topic 4,topic 3,topic 2
2614,7073,well i have done a lot of wrong as a criminal yes but i have to get or for my wrong when the or do wrong they get away with it like a can not give input on parole only to over see so as the strong suite they do as they feel,we like to it our race no matter witch kind dose effect a great deal of our life when we enter the political world if we are not the most race in the then we are bound to the no matter what,False,False,True,False,False,False,False,False,26-35,Man,True,topic 3,topic 5,topic 1
2615,7074,prison reform is and always will be on the when the and other political have stock in keeping and torn apart to have monetary gain,i identify as a human being and the 14th me know that any racial outside of white is less than,False,False,False,False,False,True,False,False,36-45,Man,True,topic 6,topic 3,topic 4
2616,7075,are,you see the real side of,False,True,False,False,False,False,False,False,56-65,Man,True,topic 6,topic 3,topic 4
2617,7076,more worried about what my family is dealing with daily,fair is fair,False,True,False,False,False,False,False,False,26-35,Man,True,topic 5,topic 6,topic 4
2618,7077,yes cause there is no being made to help those no matter the type of crime people try to change and no one hardly them a chance,racial not and shouldnt be either,False,True,False,False,False,False,False,False,36-45,Man,True,topic 5,topic 6,topic 2
2619,7078,i hate our country,i do not care about race color or that,False,True,False,False,False,False,False,False,36-45,Man,True,topic 3,topic 4,topic 6
2620,7079,before my incarceration i that the system those who make the and control the prison system doc had the of justice but now i know the are more concerned with the way they look and how it will affect their and those in their party i am not saying that they dont care about crime or the as long as it either them look good or is something that will help in their next election,being white i am not sure that my are racially but i do belive that with the lack of access to news ie it difficult to get the truth,False,True,False,False,False,False,False,False,46-55,Man,True,topic 5,topic 3,topic 6
2621,7081,theres been no about or about money these have become to theres of that deserve to be locked up but that dont and no one in government to be concerned,so it really doesnt affect my not racist either,False,True,False,False,False,False,False,False,36-45,Man,True,topic 5,topic 6,topic 3
2622,7084,after so much time to pay attention to politics as well as at not being able to believe the that seem to constantly be going on in the white house language never been before from a sitting president its impossible not to pay attention been a felon since 18 so i vote but certain are made or for people like myself so its best to pay attention no matter if i can vote or not,trump a major influence on white supremacy because of his and racial bias its so obvious its a shame 43 old and have never seen anything like it and cant believe he even got the 1st time after that tape of him saying how he to treat we seem to have a justice system that us better if your rich and guilty rather than if your poor and innocent why,False,False,False,False,False,True,False,False,36-45,Man,True,topic 1,topic 2,topic 3
2623,7088,some of the people who run for president are,i dont really know,False,True,False,False,False,False,False,False,18-25,Man,True,topic 3,topic 6,topic 4
2624,7089,had more time to pay attention,everyone the same in today,False,True,False,False,False,False,False,False,46-55,Man,True,topic 6,topic 3,topic 5
2625,7091,watched the political all these too many filling and,the only time the minority are even acknowledged is at election time big no all,False,False,True,False,False,False,False,False,46-55,Man,True,topic 3,topic 5,topic 1
2626,7092,seen injustice,i dont know,True,False,False,False,False,False,False,False,18-25,Man,True,topic 3,topic 6,topic 4
2627,7095,its more us them,it on the state and the prison,False,False,True,False,False,False,False,False,18-25,Man,True,topic 4,topic 1,topic 5
2628,7106,yes i am very and ever more and hateful of the i strongly think we need to eradicate the current and restart,race is not much of a thing in,False,False,False,False,False,True,False,False,18-25,Man,True,topic 3,topic 6,topic 5
2629,7107,i have more time to gather the political,because a minority,False,False,True,False,False,False,False,False,36-45,Woman,True,topic 1,topic 3,topic 4
2630,7109,as a prisoner i in the law where you did your crime you do the to keep locked up past their discharge is unethical and wrong,been for 11 now and some part for single minded people to racial identity were to female my matter,False,True,False,False,False,True,False,False,36-45,Gender non-conforming or non-binary or other,True,topic 3,topic 5,topic 1
2631,7119,well i dont think long term incarceration is the answer to our crime,white in a native prison,False,True,False,False,False,False,False,False,36-45,Man,True,topic 1,topic 4,topic 5
2632,7120,i watch the news more so more informed and i know who i want in office,whites stay informed,False,True,False,False,False,False,False,False,26-35,Man,True,topic 2,topic 6,topic 5
2633,7121,i like the because the would rather have people paying taking care of there family instead of wasting tax money living in prison,i go off what a person is worth not their political,False,False,True,False,False,True,False,False,26-35,Man,True,topic 2,topic 3,topic 6
